Anno;Codice Area;Descrizione Area;Quartiere;Zona;Dimensione Familiare;Numero Famiglie;Zona di prossimità
2022;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;3 e oltre;1177;SANTA VIOLA
2022;41;Cadriano-Calamosco;San Donato - San Vitale;San Donato;1;160;SAN DONATO NUOVO
2022;41;Cadriano-Calamosco;San Donato - San Vitale;San Donato;2;106;SAN DONATO NUOVO
2022;42;Fiera;San Donato - San Vitale;San Donato;1;8;SAN DONATO VECCHIO
2022;42;Fiera;San Donato - San Vitale;San Donato;3 e oltre;2;SAN DONATO VECCHIO
2022;43;San Donnino;San Donato - San Vitale;San Donato;1;736;SAN DONATO VECCHIO
2022;43;San Donnino;San Donato - San Vitale;San Donato;2;399;SAN DONATO VECCHIO
2022;44;Pilastro;San Donato - San Vitale;San Donato;3 e oltre;921;SAN DONATO NUOVO
2022;46;Scalo Merci San Donato;San Donato - San Vitale;San Donato;1;5;SAN DONATO NUOVO
2022;49;Via Mondo;San Donato - San Vitale;San Donato;2;1049;SAN DONATO VECCHIO
2022;50;Osservanza;Santo Stefano;Colli;2;548;OSSERVANZA - PADERNO
2022;51;San Michele in Bosco;Santo Stefano;Colli;1;551;OSSERVANZA - PADERNO
2022;51;San Michele in Bosco;Santo Stefano;Colli;2;296;OSSERVANZA - PADERNO
2022;51;San Michele in Bosco;Santo Stefano;Colli;3 e oltre;466;OSSERVANZA - PADERNO
2022;52;Paderno;Santo Stefano;Colli;3 e oltre;227;OSSERVANZA - PADERNO
2022;55;Giardini Margherita;Santo Stefano;Murri;1;7;MURRI
2022;55;Giardini Margherita;Santo Stefano;Murri;2;2;MURRI
2022;56;Mezzofanti;Santo Stefano;Murri;2;865;MURRI
2022;57;Siepelunga;Santo Stefano;Murri;1;1086;MURRI
2022;58;Dagnini;Santo Stefano;Murri;2;1193;MURRI
2022;59;Chiesanuova;Santo Stefano;Murri;1;2240;MURRI
2022;59;Chiesanuova;Santo Stefano;Murri;2;944;MURRI
2022;63;Scandellara;San Donato - San Vitale;San Vitale;2;100;CIRENAICA - MASSARENTI - SCANDELLARA
2022;64;Via Larga;San Donato - San Vitale;San Vitale;1;433;CIRENAICA - MASSARENTI - SCANDELLARA
2022;66;Ospedale Sant'Orsola;San Donato - San Vitale;San Vitale;1;35;CIRENAICA - MASSARENTI - SCANDELLARA
2022;67;Mengoli;San Donato - San Vitale;San Vitale;1;3256;CIRENAICA - MASSARENTI - SCANDELLARA
2022;67;Mengoli;San Donato - San Vitale;San Vitale;3 e oltre;1146;CIRENAICA - MASSARENTI - SCANDELLARA
2022;68;Guelfa;San Donato - San Vitale;San Vitale;1;2285;CIRENAICA - MASSARENTI - SCANDELLARA
2022;68;Guelfa;San Donato - San Vitale;San Vitale;2;854;CIRENAICA - MASSARENTI - SCANDELLARA
2022;69;Croce del Biacco;San Donato - San Vitale;San Vitale;1;948;CROCE DEL BIACCO - ROVERI
2022;69;Croce del Biacco;San Donato - San Vitale;San Vitale;3 e oltre;603;CROCE DEL BIACCO - ROVERI
2022;71;Stadio-Meloncello;Porto - Saragozza;Costa Saragozza;2;457;SARAGOZZA - SAN LUCA
2022;73;San Giuseppe;Porto - Saragozza;Costa Saragozza;1;1759;SARAGOZZA - SAN LUCA
2022;73;San Giuseppe;Porto - Saragozza;Costa Saragozza;3 e oltre;823;SARAGOZZA - SAN LUCA
2022;74;Ravone;Porto - Saragozza;Costa Saragozza;1;270;SARAGOZZA - SAN LUCA
2022;76;San Luca;Porto - Saragozza;Costa Saragozza;2;77;SARAGOZZA - SAN LUCA
2022;77;Malpighi-2;Porto - Saragozza;Malpighi;1;3909;MALPIGHI
2022;77;Malpighi-2;Porto - Saragozza;Malpighi;3 e oltre;976;MALPIGHI
2022;79;Fossolo;Savena;Mazzini;1;2044;FOSSOLO - DUE MADONNE
2022;79;Fossolo;Savena;Mazzini;3 e oltre;1121;FOSSOLO - DUE MADONNE
2022;80;Due Madonne;Savena;Mazzini;3 e oltre;404;FOSSOLO - DUE MADONNE
2022;81;Lungo Savena;Savena;Mazzini;1;19;FOSSOLO - DUE MADONNE
2022;81;Lungo Savena;Savena;Mazzini;2;6;FOSSOLO - DUE MADONNE
2022;82;Pontevecchio;Savena;Mazzini;2;648;PONTEVECCHIO - MAZZINI
2022;84;Cavedone;Savena;Mazzini;2;382;PONTEVECCHIO - MAZZINI
2022;84;Cavedone;Savena;Mazzini;3 e oltre;462;PONTEVECCHIO - MAZZINI
2022;85;Via Arno;Savena;Mazzini;2;1082;PONTEVECCHIO - MAZZINI
2022;86;Ospedale Bellaria;Savena;Mazzini;2;10;LUNGO SAVENA
2022;87;Monte Donato;Savena;San Ruffillo;3 e oltre;206;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2022;88;Via Toscana;Savena;San Ruffillo;1;2646;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2022;90;Ponte Savena-La Bastia;Savena;San Ruffillo;2;203;LUNGO SAVENA
2023;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;1;111;BIRRA - BARGELLINO - LAVINO
2023;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;2;55;BIRRA - BARGELLINO - LAVINO
2023;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;1;507;BIRRA - BARGELLINO - LAVINO
2023;06;Lungo Reno;Borgo Panigale - Reno;Borgo Panigale;1;4;BIRRA - BARGELLINO - LAVINO
2023;06;Lungo Reno;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;1;BIRRA - BARGELLINO - LAVINO
2023;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;1032;BORGO PANIGALE
2023;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;674;CASTELDEBOLE - PONTELUNGO
2023;12;Caserme Rosse-Manifattura;Navile;Bolognina;3 e oltre;295;CORTICELLA - DOZZA
2023;13;CNR;Navile;Bolognina;2;5;BEVERARA
2023;15;Via Ferrarese;Navile;Bolognina;2;1396;BOLOGNINA
2023;15;Via Ferrarese;Navile;Bolognina;3 e oltre;1448;BOLOGNINA
2023;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;3 e oltre;128;BOLOGNINA
2023;18;San Savino;Navile;Corticella;1;2035;CORTICELLA - DOZZA
2023;18;San Savino;Navile;Corticella;2;1290;CORTICELLA - DOZZA
2023;19;Savena Abbandonato;Navile;Corticella;1;252;CORTICELLA - DOZZA
2023;20;Croce Coperta;Navile;Corticella;1;1424;CORTICELLA - DOZZA
2023;21;Mulino del Gomito;Navile;Corticella;3 e oltre;60;CORTICELLA - DOZZA
2023;22;La Dozza;Navile;Corticella;1;251;CORTICELLA - DOZZA
2023;22;La Dozza;Navile;Corticella;2;199;CORTICELLA - DOZZA
2023;27;Lazzaretto;Navile;Lame;1;212;BERTALIA - NOCE
2023;28;Beverara;Navile;Lame;1;1757;BEVERARA
2023;28;Beverara;Navile;Lame;2;990;BEVERARA
2023;28;Beverara;Navile;Lame;3 e oltre;903;BEVERARA
2023;29;Marconi-2;Porto - Saragozza;Marconi;1;4776;MARCONI
2023;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;3 e oltre;62;SAFFI
2023;32;Scalo Ravone;Porto - Saragozza;Saffi;1;22;SAFFI
2023;32;Scalo Ravone;Porto - Saragozza;Saffi;2;13;SAFFI
2023;33;Zanardi;Porto - Saragozza;Saffi;3 e oltre;687;SAFFI
2023;34;Velodromo;Porto - Saragozza;Saffi;1;1798;SAFFI
2023;35;Via Vittorio Veneto;Porto - Saragozza;Saffi;1;1957;SAFFI
2023;35;Via Vittorio Veneto;Porto - Saragozza;Saffi;2;664;SAFFI
2023;36;Villaggio della Barca;Borgo Panigale - Reno;Barca;3 e oltre;867;BARCA
2023;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;1;2435;SANTA VIOLA
2023;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;2;1190;SANTA VIOLA
2023;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;3 e oltre;1172;SANTA VIOLA
2023;42;Fiera;San Donato - San Vitale;San Donato;3 e oltre;2;SAN DONATO VECCHIO
2023;43;San Donnino;San Donato - San Vitale;San Donato;1;752;SAN DONATO VECCHIO
2023;44;Pilastro;San Donato - San Vitale;San Donato;1;1374;SAN DONATO NUOVO
2023;45;CAAB;San Donato - San Vitale;San Donato;1;85;SAN DONATO NUOVO
2023;46;Scalo Merci San Donato;San Donato - San Vitale;San Donato;1;5;SAN DONATO NUOVO
2023;46;Scalo Merci San Donato;San Donato - San Vitale;San Donato;2;7;SAN DONATO NUOVO
2023;50;Osservanza;Santo Stefano;Colli;1;1149;OSSERVANZA - PADERNO
2023;50;Osservanza;Santo Stefano;Colli;2;539;OSSERVANZA - PADERNO
2023;51;San Michele in Bosco;Santo Stefano;Colli;2;298;OSSERVANZA - PADERNO
2023;53;Galvani-1;Santo Stefano;Galvani;1;611;GALVANI
2023;54;Galvani-2;Santo Stefano;Galvani;1;4005;GALVANI
2023;54;Galvani-2;Santo Stefano;Galvani;2;1367;GALVANI
2023;55;Giardini Margherita;Santo Stefano;Murri;1;7;MURRI
2023;55;Giardini Margherita;Santo Stefano;Murri;2;3;MURRI
2023;56;Mezzofanti;Santo Stefano;Murri;1;2022;MURRI
2023;58;Dagnini;Santo Stefano;Murri;1;2940;MURRI
2023;58;Dagnini;Santo Stefano;Murri;3 e oltre;1155;MURRI
2023;60;Irnerio-1;Santo Stefano;Irnerio;3 e oltre;364;IRNERIO
2023;61;Irnerio-2;Santo Stefano;Irnerio;2;1175;IRNERIO
2023;62;Cirenaica;San Donato - San Vitale;San Vitale;1;3284;CIRENAICA - MASSARENTI - SCANDELLARA
2023;62;Cirenaica;San Donato - San Vitale;San Vitale;3 e oltre;953;CIRENAICA - MASSARENTI - SCANDELLARA
2023;63;Scandellara;San Donato - San Vitale;San Vitale;2;105;CIRENAICA - MASSARENTI - SCANDELLARA
2023;64;Via Larga;San Donato - San Vitale;San Vitale;2;299;CIRENAICA - MASSARENTI - SCANDELLARA
2023;65;Roveri;San Donato - San Vitale;San Vitale;1;121;CROCE DEL BIACCO - ROVERI
2023;65;Roveri;San Donato - San Vitale;San Vitale;3 e oltre;95;CROCE DEL BIACCO - ROVERI
2023;66;Ospedale Sant'Orsola;San Donato - San Vitale;San Vitale;1;30;CIRENAICA - MASSARENTI - SCANDELLARA
2023;66;Ospedale Sant'Orsola;San Donato - San Vitale;San Vitale;2;2;CIRENAICA - MASSARENTI - SCANDELLARA
2023;66;Ospedale Sant'Orsola;San Donato - San Vitale;San Vitale;3 e oltre;1;CIRENAICA - MASSARENTI - SCANDELLARA
2023;67;Mengoli;San Donato - San Vitale;San Vitale;1;3308;CIRENAICA - MASSARENTI - SCANDELLARA
2023;67;Mengoli;San Donato - San Vitale;San Vitale;3 e oltre;1134;CIRENAICA - MASSARENTI - SCANDELLARA
2023;68;Guelfa;San Donato - San Vitale;San Vitale;1;2382;CIRENAICA - MASSARENTI - SCANDELLARA
2023;74;Ravone;Porto - Saragozza;Costa Saragozza;2;156;SARAGOZZA - SAN LUCA
2023;75;Via del Genio;Porto - Saragozza;Costa Saragozza;3 e oltre;3;SARAGOZZA - SAN LUCA
2023;76;San Luca;Porto - Saragozza;Costa Saragozza;2;76;SARAGOZZA - SAN LUCA
2023;76;San Luca;Porto - Saragozza;Costa Saragozza;3 e oltre;102;SARAGOZZA - SAN LUCA
2023;78;Malpighi-1;Porto - Saragozza;Malpighi;1;681;MALPIGHI
2023;81;Lungo Savena;Savena;Mazzini;3 e oltre;23;FOSSOLO - DUE MADONNE
2023;83;Bitone;Savena;Mazzini;2;1438;PONTEVECCHIO - MAZZINI
2023;83;Bitone;Savena;Mazzini;3 e oltre;1380;PONTEVECCHIO - MAZZINI
2023;85;Via Arno;Savena;Mazzini;2;1051;PONTEVECCHIO - MAZZINI
2023;86;Ospedale Bellaria;Savena;Mazzini;3 e oltre;7;LUNGO SAVENA
2023;88;Via Toscana;Savena;San Ruffillo;1;2629;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2023;89;Corelli;Savena;San Ruffillo;1;1963;LUNGO SAVENA
2023;89;Corelli;Savena;San Ruffillo;2;1273;LUNGO SAVENA
2023;90;Ponte Savena-La Bastia;Savena;San Ruffillo;1;281;LUNGO SAVENA
2023;99;non indicata;Senza fissa dimora;Senza fissa dimora;1;585;
2023;99;non indicata;Senza fissa dimora;Senza fissa dimora;3 e oltre;4;
2016;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;1;125;BIRRA - BARGELLINO - LAVINO
2016;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;2;70;BIRRA - BARGELLINO - LAVINO
2016;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;1;146;BIRRA - BARGELLINO - LAVINO
2016;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;2;81;BIRRA - BARGELLINO - LAVINO
2016;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;141;BIRRA - BARGELLINO - LAVINO
2016;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;2;59;BIRRA - BARGELLINO - LAVINO
2016;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;71;BIRRA - BARGELLINO - LAVINO
2016;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;2;274;BIRRA - BARGELLINO - LAVINO
2016;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;236;BIRRA - BARGELLINO - LAVINO
2016;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;2;1079;BORGO PANIGALE
2016;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;1041;BORGO PANIGALE
2016;09;Triumvirato-Pietra;Borgo Panigale - Reno;Borgo Panigale;1;1184;CASTELDEBOLE - PONTELUNGO
2016;09;Triumvirato-Pietra;Borgo Panigale - Reno;Borgo Panigale;2;725;CASTELDEBOLE - PONTELUNGO
2016;09;Triumvirato-Pietra;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;697;CASTELDEBOLE - PONTELUNGO
2016;10;Rigosa;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;179;BORGO PANIGALE
2016;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;1;1000;CASTELDEBOLE - PONTELUNGO
2016;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;2;800;CASTELDEBOLE - PONTELUNGO
2016;12;Caserme Rosse-Manifattura;Navile;Bolognina;3 e oltre;275;CORTICELLA - DOZZA
2016;13;CNR;Navile;Bolognina;3 e oltre;12;BEVERARA
2016;14;Arcoveggio;Navile;Bolognina;3 e oltre;1283;BOLOGNINA
2016;15;Via Ferrarese;Navile;Bolognina;2;1361;BOLOGNINA
2016;20;Croce Coperta;Navile;Corticella;3 e oltre;860;CORTICELLA - DOZZA
2016;22;La Dozza;Navile;Corticella;1;218;CORTICELLA - DOZZA
2016;22;La Dozza;Navile;Corticella;2;202;CORTICELLA - DOZZA
2016;23;Laghetti del Rosario;Navile;Lame;1;104;BERTALIA - NOCE
2016;25;Tiro A Segno;Navile;Lame;1;41;BERTALIA - NOCE
2016;25;Tiro A Segno;Navile;Lame;2;22;BERTALIA - NOCE
2016;26;Pescarola;Navile;Lame;2;688;BERTALIA - NOCE
2016;27;Lazzaretto;Navile;Lame;2;62;BERTALIA - NOCE
2016;27;Lazzaretto;Navile;Lame;3 e oltre;69;BERTALIA - NOCE
2016;28;Beverara;Navile;Lame;3 e oltre;932;BEVERARA
2016;30;Marconi-1;Porto - Saragozza;Marconi;3 e oltre;257;MALPIGHI
2016;32;Scalo Ravone;Porto - Saragozza;Saffi;3 e oltre;11;SAFFI
2016;33;Zanardi;Porto - Saragozza;Saffi;3 e oltre;688;SAFFI
2016;35;Via Vittorio Veneto;Porto - Saragozza;Saffi;3 e oltre;578;SAFFI
2016;36;Villaggio della Barca;Borgo Panigale - Reno;Barca;3 e oltre;808;BARCA
2016;38;Canale di Reno;Borgo Panigale - Reno;Barca;3 e oltre;838;BARCA
2016;39;Agucchi;Borgo Panigale - Reno;Santa Viola;1;1145;SANTA VIOLA
2016;39;Agucchi;Borgo Panigale - Reno;Santa Viola;2;572;SANTA VIOLA
2016;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;1;2264;SANTA VIOLA
2016;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;2;1209;SANTA VIOLA
2016;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;3 e oltre;1212;SANTA VIOLA
2016;41;Cadriano-Calamosco;San Donato - San Vitale;San Donato;3 e oltre;112;SAN DONATO NUOVO
2016;44;Pilastro;San Donato - San Vitale;San Donato;1;1188;SAN DONATO NUOVO
2016;45;CAAB;San Donato - San Vitale;San Donato;1;71;SAN DONATO NUOVO
2016;45;CAAB;San Donato - San Vitale;San Donato;2;27;SAN DONATO NUOVO
2016;47;Via del Lavoro;San Donato - San Vitale;San Donato;1;2331;SAN DONATO VECCHIO
2016;47;Via del Lavoro;San Donato - San Vitale;San Donato;3 e oltre;914;SAN DONATO VECCHIO
2016;49;Via Mondo;San Donato - San Vitale;San Donato;1;2477;SAN DONATO VECCHIO
2016;49;Via Mondo;San Donato - San Vitale;San Donato;2;1138;SAN DONATO VECCHIO
2016;53;Galvani-1;Santo Stefano;Galvani;3 e oltre;211;GALVANI
2016;54;Galvani-2;Santo Stefano;Galvani;3 e oltre;1228;GALVANI
2016;56;Mezzofanti;Santo Stefano;Murri;3 e oltre;986;MURRI
2016;57;Siepelunga;Santo Stefano;Murri;1;1115;MURRI
2016;58;Dagnini;Santo Stefano;Murri;2;1289;MURRI
2016;58;Dagnini;Santo Stefano;Murri;3 e oltre;1151;MURRI
2016;62;Cirenaica;San Donato - San Vitale;San Vitale;2;1180;CIRENAICA - MASSARENTI - SCANDELLARA
2016;63;Scandellara;San Donato - San Vitale;San Vitale;2;82;CIRENAICA - MASSARENTI - SCANDELLARA
2016;63;Scandellara;San Donato - San Vitale;San Vitale;3 e oltre;90;CIRENAICA - MASSARENTI - SCANDELLARA
2016;65;Roveri;San Donato - San Vitale;San Vitale;1;109;CROCE DEL BIACCO - ROVERI
2016;66;Ospedale Sant'Orsola;San Donato - San Vitale;San Vitale;1;33;CIRENAICA - MASSARENTI - SCANDELLARA
2016;69;Croce del Biacco;San Donato - San Vitale;San Vitale;2;543;CROCE DEL BIACCO - ROVERI
2016;70;Stradelli Guelfi;San Donato - San Vitale;San Vitale;1;50;CROCE DEL BIACCO - ROVERI
2016;70;Stradelli Guelfi;San Donato - San Vitale;San Vitale;2;31;CROCE DEL BIACCO - ROVERI
2016;73;San Giuseppe;Porto - Saragozza;Costa Saragozza;2;799;SARAGOZZA - SAN LUCA
2016;73;San Giuseppe;Porto - Saragozza;Costa Saragozza;3 e oltre;812;SARAGOZZA - SAN LUCA
2016;75;Via del Genio;Porto - Saragozza;Costa Saragozza;3 e oltre;3;SARAGOZZA - SAN LUCA
2016;77;Malpighi-2;Porto - Saragozza;Malpighi;1;3946;MALPIGHI
2016;78;Malpighi-1;Porto - Saragozza;Malpighi;1;637;MALPIGHI
2016;78;Malpighi-1;Porto - Saragozza;Malpighi;3 e oltre;206;MALPIGHI
2016;79;Fossolo;Savena;Mazzini;3 e oltre;1133;FOSSOLO - DUE MADONNE
2016;80;Due Madonne;Savena;Mazzini;2;405;FOSSOLO - DUE MADONNE
2016;80;Due Madonne;Savena;Mazzini;3 e oltre;376;FOSSOLO - DUE MADONNE
2016;81;Lungo Savena;Savena;Mazzini;3 e oltre;15;FOSSOLO - DUE MADONNE
2016;83;Bitone;Savena;Mazzini;2;1585;PONTEVECCHIO - MAZZINI
2016;84;Cavedone;Savena;Mazzini;2;410;PONTEVECCHIO - MAZZINI
2016;86;Ospedale Bellaria;Savena;Mazzini;2;9;LUNGO SAVENA
2016;86;Ospedale Bellaria;Savena;Mazzini;3 e oltre;12;LUNGO SAVENA
2016;87;Monte Donato;Savena;San Ruffillo;1;324;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2016;87;Monte Donato;Savena;San Ruffillo;2;177;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2016;89;Corelli;Savena;San Ruffillo;1;1771;LUNGO SAVENA
2016;89;Corelli;Savena;San Ruffillo;3 e oltre;1223;LUNGO SAVENA
2016;99;non indicata;Senza fissa dimora;Senza fissa dimora;1;353;
2017;03;Bargellino;Borgo Panigale - Reno;Borgo Panigale;1;20;BIRRA - BARGELLINO - LAVINO
2017;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;2;273;BIRRA - BARGELLINO - LAVINO
2017;06;Lungo Reno;Borgo Panigale - Reno;Borgo Panigale;1;3;BIRRA - BARGELLINO - LAVINO
2017;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;1;1950;BORGO PANIGALE
2017;09;Triumvirato-Pietra;Borgo Panigale - Reno;Borgo Panigale;1;1242;CASTELDEBOLE - PONTELUNGO
2017;09;Triumvirato-Pietra;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;711;CASTELDEBOLE - PONTELUNGO
2017;10;Rigosa;Borgo Panigale - Reno;Borgo Panigale;2;116;BORGO PANIGALE
2017;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;1;1022;CASTELDEBOLE - PONTELUNGO
2017;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;2;801;CASTELDEBOLE - PONTELUNGO
2017;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;676;CASTELDEBOLE - PONTELUNGO
2017;12;Caserme Rosse-Manifattura;Navile;Bolognina;1;457;CORTICELLA - DOZZA
2017;12;Caserme Rosse-Manifattura;Navile;Bolognina;2;274;CORTICELLA - DOZZA
2017;13;CNR;Navile;Bolognina;2;7;BEVERARA
2017;13;CNR;Navile;Bolognina;3 e oltre;13;BEVERARA
2017;15;Via Ferrarese;Navile;Bolognina;2;1339;BOLOGNINA
2017;15;Via Ferrarese;Navile;Bolognina;3 e oltre;1418;BOLOGNINA
2017;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;1;203;BOLOGNINA
2017;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;2;81;BOLOGNINA
2017;17;Piazza dell'Unita';Navile;Bolognina;1;3213;BOLOGNINA
2017;17;Piazza dell'Unita';Navile;Bolognina;2;1147;BOLOGNINA
2017;18;San Savino;Navile;Corticella;3 e oltre;1299;CORTICELLA - DOZZA
2017;19;Savena Abbandonato;Navile;Corticella;1;243;CORTICELLA - DOZZA
2017;20;Croce Coperta;Navile;Corticella;1;1333;CORTICELLA - DOZZA
2017;21;Mulino del Gomito;Navile;Corticella;1;75;CORTICELLA - DOZZA
2017;22;La Dozza;Navile;Corticella;1;223;CORTICELLA - DOZZA
2017;22;La Dozza;Navile;Corticella;2;205;CORTICELLA - DOZZA
2017;23;Laghetti del Rosario;Navile;Lame;2;44;BERTALIA - NOCE
2017;24;La Noce;Navile;Lame;2;217;BERTALIA - NOCE
2017;25;Tiro A Segno;Navile;Lame;2;20;BERTALIA - NOCE
2017;30;Marconi-1;Porto - Saragozza;Marconi;2;260;MALPIGHI
2017;34;Velodromo;Porto - Saragozza;Saffi;1;1696;SAFFI
2017;35;Via Vittorio Veneto;Porto - Saragozza;Saffi;2;690;SAFFI
2017;36;Villaggio della Barca;Borgo Panigale - Reno;Barca;1;1027;BARCA
2017;36;Villaggio della Barca;Borgo Panigale - Reno;Barca;2;843;BARCA
2017;37;Battindarno;Borgo Panigale - Reno;Barca;2;1341;BARCA
2017;38;Canale di Reno;Borgo Panigale - Reno;Barca;1;1432;BARCA
2017;38;Canale di Reno;Borgo Panigale - Reno;Barca;3 e oltre;837;BARCA
2017;39;Agucchi;Borgo Panigale - Reno;Santa Viola;1;1146;SANTA VIOLA
2017;39;Agucchi;Borgo Panigale - Reno;Santa Viola;3 e oltre;575;SANTA VIOLA
2017;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;1;2331;SANTA VIOLA
2017;41;Cadriano-Calamosco;San Donato - San Vitale;San Donato;2;95;SAN DONATO NUOVO
2017;41;Cadriano-Calamosco;San Donato - San Vitale;San Donato;3 e oltre;109;SAN DONATO NUOVO
2017;42;Fiera;San Donato - San Vitale;San Donato;2;2;SAN DONATO VECCHIO
2017;42;Fiera;San Donato - San Vitale;San Donato;3 e oltre;3;SAN DONATO VECCHIO
2017;43;San Donnino;San Donato - San Vitale;San Donato;3 e oltre;380;SAN DONATO VECCHIO
2017;44;Pilastro;San Donato - San Vitale;San Donato;2;1024;SAN DONATO NUOVO
2017;45;CAAB;San Donato - San Vitale;San Donato;2;29;SAN DONATO NUOVO
2017;45;CAAB;San Donato - San Vitale;San Donato;3 e oltre;49;SAN DONATO NUOVO
2017;46;Scalo Merci San Donato;San Donato - San Vitale;San Donato;2;7;SAN DONATO NUOVO
2017;48;Michelino;San Donato - San Vitale;San Donato;1;1367;SAN DONATO VECCHIO
2017;50;Osservanza;Santo Stefano;Colli;2;512;OSSERVANZA - PADERNO
2017;51;San Michele in Bosco;Santo Stefano;Colli;1;514;OSSERVANZA - PADERNO
2017;52;Paderno;Santo Stefano;Colli;1;284;OSSERVANZA - PADERNO
2017;53;Galvani-1;Santo Stefano;Galvani;2;202;GALVANI
2017;54;Galvani-2;Santo Stefano;Galvani;1;3865;GALVANI
2017;55;Giardini Margherita;Santo Stefano;Murri;2;5;MURRI
2017;55;Giardini Margherita;Santo Stefano;Murri;3 e oltre;5;MURRI
2017;56;Mezzofanti;Santo Stefano;Murri;1;1927;MURRI
2017;59;Chiesanuova;Santo Stefano;Murri;2;978;MURRI
2017;59;Chiesanuova;Santo Stefano;Murri;3 e oltre;911;MURRI
2017;61;Irnerio-2;Santo Stefano;Irnerio;1;4108;IRNERIO
2017;62;Cirenaica;San Donato - San Vitale;San Vitale;2;1159;CIRENAICA - MASSARENTI - SCANDELLARA
2017;63;Scandellara;San Donato - San Vitale;San Vitale;3 e oltre;85;CIRENAICA - MASSARENTI - SCANDELLARA
2017;68;Guelfa;San Donato - San Vitale;San Vitale;1;2124;CIRENAICA - MASSARENTI - SCANDELLARA
2017;72;XXI Aprile;Porto - Saragozza;Costa Saragozza;2;1642;SARAGOZZA - SAN LUCA
2017;74;Ravone;Porto - Saragozza;Costa Saragozza;1;257;SARAGOZZA - SAN LUCA
2017;75;Via del Genio;Porto - Saragozza;Costa Saragozza;1;1;SARAGOZZA - SAN LUCA
2017;75;Via del Genio;Porto - Saragozza;Costa Saragozza;3 e oltre;4;SARAGOZZA - SAN LUCA
2017;76;San Luca;Porto - Saragozza;Costa Saragozza;1;120;SARAGOZZA - SAN LUCA
2017;76;San Luca;Porto - Saragozza;Costa Saragozza;2;71;SARAGOZZA - SAN LUCA
2017;77;Malpighi-2;Porto - Saragozza;Malpighi;2;1131;MALPIGHI
2017;79;Fossolo;Savena;Mazzini;1;1867;FOSSOLO - DUE MADONNE
2017;79;Fossolo;Savena;Mazzini;2;1371;FOSSOLO - DUE MADONNE
2017;80;Due Madonne;Savena;Mazzini;3 e oltre;384;FOSSOLO - DUE MADONNE
2017;81;Lungo Savena;Savena;Mazzini;1;7;FOSSOLO - DUE MADONNE
2017;81;Lungo Savena;Savena;Mazzini;3 e oltre;15;FOSSOLO - DUE MADONNE
2017;82;Pontevecchio;Savena;Mazzini;2;692;PONTEVECCHIO - MAZZINI
2017;84;Cavedone;Savena;Mazzini;1;563;PONTEVECCHIO - MAZZINI
2017;84;Cavedone;Savena;Mazzini;2;417;PONTEVECCHIO - MAZZINI
