Sezione censimento (2011);Anno di riferimento;Nome quartiere;Nome zona;Nome area;Numero unità locali;Numero addetti (dipendenti e indipendenti);Numero addetti istituzioni pubbliche;Numero studenti
493;2019;Navile;Lame;LAGHETTI DEL ROSARIO;3;3;;
496;2019;Navile;Lame;LAGHETTI DEL ROSARIO;6;79;;
501;2019;Navile;Lame;LA NOCE;35;109;;
509;2019;Navile;Lame;LAGHETTI DEL ROSARIO;3;3;;
513;2019;Navile;Lame;LAGHETTI DEL ROSARIO;1;9;;
514;2019;Navile;Lame;LAGHETTI DEL ROSARIO;3;1;;
521;2019;Navile;Lame;LAGHETTI DEL ROSARIO;3;92;;
522;2019;Navile;Lame;LAGHETTI DEL ROSARIO;1;2;;
525;2019;Navile;Lame;TIRO A SEGNO;4;6;;
529;2019;Navile;Lame;TIRO A SEGNO;2;10;;
539;2019;Navile;Lame;PESCAROLA;16;35;;
541;2019;Navile;Lame;TIRO A SEGNO;1;1;;
543;2019;Navile;Lame;PESCAROLA;41;94;;
548;2019;Navile;Lame;PESCAROLA;4;10;;
550;2019;Navile;Lame;PESCAROLA;20;53;;
553;2019;Navile;Lame;PESCAROLA;5;8;;
554;2019;Navile;Lame;PESCAROLA;17;22;;
558;2019;Navile;Lame;BEVERARA;21;284;;
562;2019;Navile;Lame;BEVERARA;14;272;;
563;2019;Navile;Lame;BEVERARA;22;136;;
569;2019;Navile;Lame;BEVERARA;7;11;;265
570;2019;Navile;Lame;BEVERARA;14;400;;
571;2019;Navile;Lame;BEVERARA;25;68;;
574;2019;Navile;Lame;BEVERARA;3;4;;
581;2019;Navile;Lame;LAZZARETTO;2;2;;
584;2019;Navile;Lame;LAZZARETTO;3;3;;896
586;2019;Navile;Lame;LAZZARETTO;5;18;;
589;2019;Navile;Lame;BEVERARA;21;54;;165
594;2019;Navile;Lame;BEVERARA;37;497;;60
595;2019;Navile;Lame;BEVERARA;22;41;;
597;2019;Navile;Lame;BEVERARA;1;1;;
598;2019;Navile;Lame;BEVERARA;31;472;;
603;2019;Porto - Saragozza;Marconi;MARCONI-2;53;166;;
608;2019;Porto - Saragozza;Marconi;MARCONI-2;54;216;;
609;2019;Porto - Saragozza;Marconi;MARCONI-2;81;672;;
612;2019;Porto - Saragozza;Marconi;MARCONI-2;1;2;;236
625;2019;Porto - Saragozza;Marconi;MARCONI-2;6;14;;
629;2019;Porto - Saragozza;Marconi;MARCONI-2;11;22;;
632;2019;Porto - Saragozza;Marconi;MARCONI-2;91;136;;
634;2019;Porto - Saragozza;Marconi;MARCONI-2;51;174;;
635;2019;Porto - Saragozza;Marconi;MARCONI-2;2;2;;
637;2019;Porto - Saragozza;Marconi;MARCONI-2;104;252;;
647;2019;Porto - Saragozza;Marconi;MARCONI-2;47;85;;
649;2019;Porto - Saragozza;Marconi;MARCONI-2;40;95;;
662;2019;Porto - Saragozza;Marconi;MARCONI-2;102;164;;
665;2019;Porto - Saragozza;Marconi;MARCONI-2;44;118;;
665;2019;Porto - Saragozza;Marconi;MARCONI-2;44;118;;55
666;2019;Porto - Saragozza;Marconi;MARCONI-2;92;198;;
679;2019;Porto - Saragozza;Marconi;MARCONI-1;40;90;;
687;2019;Porto - Saragozza;Marconi;MARCONI-1;3;7;;
695;2019;Porto - Saragozza;Marconi;MARCONI-1;33;75;;
697;2019;Porto - Saragozza;Marconi;MARCONI-1;76;476;;
701;2019;Porto - Saragozza;Saffi;PRATI DI CAPRARA-OSPEDALE MAGGIORE;4;4;;
702;2019;Porto - Saragozza;Saffi;SCALO RAVONE;7;39;;
710;2019;Porto - Saragozza;Saffi;ZANARDI;1;1;;
711;2019;Porto - Saragozza;Saffi;ZANARDI;7;7;;
720;2019;Porto - Saragozza;Saffi;ZANARDI;22;112;;
721;2019;Porto - Saragozza;Saffi;ZANARDI;4;6;;
722;2019;Porto - Saragozza;Saffi;ZANARDI;2;2;;41
724;2019;Porto - Saragozza;Saffi;ZANARDI;29;65;;
725;2019;Porto - Saragozza;Saffi;ZANARDI;40;351;;71
728;2019;Porto - Saragozza;Saffi;PRATI DI CAPRARA-OSPEDALE MAGGIORE;13;22;;
730;2019;Porto - Saragozza;Saffi;ZANARDI;11;25;;
731;2019;Porto - Saragozza;Saffi;ZANARDI;23;30;;
732;2019;Porto - Saragozza;Saffi;ZANARDI;34;389;;
734;2019;Porto - Saragozza;Saffi;VELODROMO;3;36;;
737;2019;Porto - Saragozza;Saffi;VELODROMO;7;17;;89
743;2019;Porto - Saragozza;Saffi;VELODROMO;22;159;;
746;2019;Porto - Saragozza;Saffi;VELODROMO;38;91;;
750;2019;Porto - Saragozza;Saffi;VELODROMO;22;33;;
757;2019;Porto - Saragozza;Saffi;VELODROMO;2;2;;
759;2019;Porto - Saragozza;Saffi;VELODROMO;11;11;;
760;2019;Porto - Saragozza;Saffi;VIA VITTORIO VENETO;22;53;;51
760;2019;Porto - Saragozza;Saffi;VIA VITTORIO VENETO;22;53;;24
761;2019;Porto - Saragozza;Saffi;VIA VITTORIO VENETO;23;33;;26
761;2019;Porto - Saragozza;Saffi;VIA VITTORIO VENETO;23;33;;49
763;2019;Porto - Saragozza;Saffi;VIA VITTORIO VENETO;3;893;;
764;2019;Porto - Saragozza;Saffi;VIA VITTORIO VENETO;46;120;;
766;2019;Porto - Saragozza;Saffi;VIA VITTORIO VENETO;17;17;;
768;2019;Porto - Saragozza;Saffi;VIA VITTORIO VENETO;9;14;;
774;2019;Porto - Saragozza;Saffi;VIA VITTORIO VENETO;18;38;;
777;2019;Porto - Saragozza;Saffi;VIA VITTORIO VENETO;16;20;;
778;2019;Porto - Saragozza;Saffi;VIA VITTORIO VENETO;15;18;;
784;2019;Borgo Panigale - Reno;Barca;VILLAGGIO DELLA BARCA;10;76;;
788;2019;Borgo Panigale - Reno;Barca;BATTINDARNO;22;45;;
793;2019;Borgo Panigale - Reno;Barca;BATTINDARNO;8;106;;
798;2019;Borgo Panigale - Reno;Barca;BATTINDARNO;15;14;;
801;2019;Borgo Panigale - Reno;Barca;BATTINDARNO;11;11;;
803;2019;Borgo Panigale - Reno;Barca;BATTINDARNO;19;32;;23
805;2019;Borgo Panigale - Reno;Barca;BATTINDARNO;8;16;;
807;2019;Borgo Panigale - Reno;Barca;BATTINDARNO;19;28;;
812;2019;Borgo Panigale - Reno;Barca;BATTINDARNO;11;16;;
814;2019;Borgo Panigale - Reno;Barca;BATTINDARNO;16;28;;
819;2019;Borgo Panigale - Reno;Barca;VILLAGGIO DELLA BARCA;8;13;;
820;2019;Borgo Panigale - Reno;Barca;VILLAGGIO DELLA BARCA;7;8;;
823;2019;Borgo Panigale - Reno;Barca;VILLAGGIO DELLA BARCA;8;11;;
832;2019;Borgo Panigale - Reno;Barca;VILLAGGIO DELLA BARCA;3;7;;
834;2019;Borgo Panigale - Reno;Barca;VILLAGGIO DELLA BARCA;2;2;;
839;2019;Borgo Panigale - Reno;Barca;VILLAGGIO DELLA BARCA;19;42;;
840;2019;Borgo Panigale - Reno;Barca;VILLAGGIO DELLA BARCA;3;3;;
841;2019;Borgo Panigale - Reno;Barca;VILLAGGIO DELLA BARCA;2;3;;
842;2019;Borgo Panigale - Reno;Barca;VILLAGGIO DELLA BARCA;4;4;;
843;2019;Borgo Panigale - Reno;Barca;VILLAGGIO DELLA BARCA;5;12;;
845;2019;Borgo Panigale - Reno;Barca;VILLAGGIO DELLA BARCA;5;7;;
847;2019;Borgo Panigale - Reno;Barca;VILLAGGIO DELLA BARCA;1;1;;
855;2019;Borgo Panigale - Reno;Barca;CANALE DI RENO;8;10;;
856;2019;Borgo Panigale - Reno;Barca;CANALE DI RENO;14;26;;
857;2019;Borgo Panigale - Reno;Barca;CANALE DI RENO;1;1;;
858;2019;Borgo Panigale - Reno;Barca;CANALE DI RENO;31;1018;;74
861;2019;Borgo Panigale - Reno;Barca;CANALE DI RENO;6;20;;
866;2019;Borgo Panigale - Reno;Barca;CANALE DI RENO;24;36;;
870;2019;Borgo Panigale - Reno;Barca;CANALE DI RENO;24;48;;
876;2019;Borgo Panigale - Reno;Barca;CANALE DI RENO;5;8;;
881;2019;Borgo Panigale - Reno;Barca;CANALE DI RENO;13;24;;
882;2019;Borgo Panigale - Reno;Barca;CANALE DI RENO;2;16;;
897;2019;Borgo Panigale - Reno;S. Viola;AGUCCHI;5;22;;56
901;2019;Borgo Panigale - Reno;S. Viola;AGUCCHI;24;267;;
907;2019;Borgo Panigale - Reno;S. Viola;AGUCCHI;16;28;;
908;2019;Borgo Panigale - Reno;S. Viola;EMILIA PONENTE;76;141;;
910;2019;Borgo Panigale - Reno;S. Viola;EMILIA PONENTE;40;88;;
912;2019;Borgo Panigale - Reno;S. Viola;EMILIA PONENTE;28;33;;47
918;2019;Borgo Panigale - Reno;S. Viola;EMILIA PONENTE;35;69;;
921;2019;Borgo Panigale - Reno;S. Viola;EMILIA PONENTE;32;61;;
924;2019;Borgo Panigale - Reno;S. Viola;EMILIA PONENTE;11;14;;
927;2019;Borgo Panigale - Reno;S. Viola;EMILIA PONENTE;14;14;;
928;2019;Borgo Panigale - Reno;S. Viola;EMILIA PONENTE;27;41;;
931;2019;Borgo Panigale - Reno;S. Viola;EMILIA PONENTE;32;46;;
933;2019;San Donato - San Vitale;San Donato;CADRIANO-CALAMOSCO;2;2;;
934;2019;San Donato - San Vitale;San Donato;CADRIANO-CALAMOSCO;2;1;;
937;2019;San Donato - San Vitale;San Donato;CADRIANO-CALAMOSCO;8;13;;
945;2019;San Donato - San Vitale;San Donato;CADRIANO-CALAMOSCO;3;3;;
946;2019;San Donato - San Vitale;San Donato;CADRIANO-CALAMOSCO;2;7;;
949;2019;San Donato - San Vitale;San Donato;CADRIANO-CALAMOSCO;1;1;;
951;2019;San Donato - San Vitale;San Donato;CADRIANO-CALAMOSCO;1;1;;
952;2019;San Donato - San Vitale;San Donato;CADRIANO-CALAMOSCO;11;38;;
958;2019;San Donato - San Vitale;San Donato;CADRIANO-CALAMOSCO;5;8;;
959;2019;San Donato - San Vitale;San Donato;FIERA;7;81;;
960;2019;San Donato - San Vitale;San Donato;FIERA;22;59;;
973;2019;San Donato - San Vitale;San Donato;FIERA;17;38;;
979;2019;San Donato - San Vitale;San Donato;VIA DEL LAVORO;17;32;;224
980;2019;San Donato - San Vitale;San Donato;VIA DEL LAVORO;5;3;;
985;2019;San Donato - San Vitale;San Donato;VIA DEL LAVORO;52;152;;
986;2019;San Donato - San Vitale;San Donato;VIA DEL LAVORO;48;164;;
987;2019;San Donato - San Vitale;San Donato;VIA DEL LAVORO;2;4;;
992;2019;San Donato - San Vitale;San Donato;VIA DEL LAVORO;3;15;;100
999;2019;San Donato - San Vitale;San Donato;VIA DEL LAVORO;18;20;;
1000;2019;San Donato - San Vitale;San Donato;VIA DEL LAVORO;11;13;;
1001;2019;San Donato - San Vitale;San Donato;VIA DEL LAVORO;8;12;;
1002;2019;San Donato - San Vitale;San Donato;VIA DEL LAVORO;8;8;;
1010;2019;San Donato - San Vitale;San Donato;VIA DEL LAVORO;11;20;;
1012;2019;San Donato - San Vitale;San Donato;MICHELINO;1;5;;
1018;2019;San Donato - San Vitale;San Donato;MICHELINO;21;59;;
1020;2019;San Donato - San Vitale;San Donato;MICHELINO;9;683;;
1028;2019;San Donato - San Vitale;San Donato;VIA MONDO;38;64;;
1029;2019;San Donato - San Vitale;San Donato;VIA MONDO;24;33;;
1035;2019;San Donato - San Vitale;San Donato;MICHELINO;14;28;;
1038;2019;San Donato - San Vitale;San Donato;VIA MONDO;11;31;;
1040;2019;San Donato - San Vitale;San Donato;VIA MONDO;1;1;;
1043;2019;San Donato - San Vitale;San Donato;VIA MONDO;11;17;;
1052;2019;San Donato - San Vitale;San Donato;MICHELINO;19;21;;74
1053;2019;San Donato - San Vitale;San Donato;MICHELINO;20;33;;
1055;2019;San Donato - San Vitale;San Donato;VIA MONDO;40;74;;
1058;2019;San Donato - San Vitale;San Donato;VIA MONDO;1;1;;
1059;2019;San Donato - San Vitale;San Donato;VIA MONDO;1;1;;231
1060;2019;San Donato - San Vitale;San Donato;VIA MONDO;15;19;;
1061;2019;San Donato - San Vitale;San Donato;VIA MONDO;18;26;;
1062;2019;San Donato - San Vitale;San Donato;VIA MONDO;2;3;;
1066;2019;San Donato - San Vitale;San Donato;VIA MONDO;10;11;;
1067;2019;San Donato - San Vitale;San Donato;VIA MONDO;7;10;;
1069;2019;San Donato - San Vitale;San Donato;MICHELINO;4;7;;
1070;2019;San Donato - San Vitale;San Donato;VIA MONDO;22;46;;
1071;2019;San Donato - San Vitale;San Donato;VIA MONDO;21;41;;
1074;2019;San Donato - San Vitale;San Donato;VIA MONDO;19;44;;
1075;2019;San Donato - San Vitale;San Donato;VIA MONDO;3;4;;
1077;2019;San Donato - San Vitale;San Donato;SAN DONNINO;8;8;;
1079;2019;San Donato - San Vitale;San Donato;SAN DONNINO;9;9;;
1085;2019;San Donato - San Vitale;San Donato;PILASTRO;5;28;;
1090;2019;San Donato - San Vitale;San Donato;PILASTRO;10;10;;
1092;2019;San Donato - San Vitale;San Donato;PILASTRO;31;161;;
1093;2019;San Donato - San Vitale;San Donato;PILASTRO;7;10;;
1097;2019;San Donato - San Vitale;San Donato;PILASTRO;9;13;;
1099;2019;San Donato - San Vitale;San Donato;PILASTRO;8;11;;
1102;2019;San Donato - San Vitale;San Donato;PILASTRO;1;2;;
1112;2019;San Donato - San Vitale;San Donato;CAAB;1;184;;
1113;2019;San Donato - San Vitale;San Donato;CAAB;8;17;;
1116;2019;San Donato - San Vitale;San Donato;CAAB;3;4;;
1118;2019;San Donato - San Vitale;San Donato;CAAB;22;81;;
1121;2019;San Donato - San Vitale;San Donato;CAAB;8;105;;
1123;2019;San Donato - San Vitale;San Donato;CAAB;13;457;;
1124;2019;San Donato - San Vitale;San Donato;CAAB;24;589;;
1129;2019;San Donato - San Vitale;San Donato;SCALO MERCI SAN DONATO;1;127;;
1132;2019;Santo Stefano;Colli;OSSERVANZA;67;80;;
1138;2019;Santo Stefano;Colli;OSSERVANZA;31;39;;
1149;2019;Santo Stefano;Colli;PADERNO;2;2;;
1152;2019;Santo Stefano;Colli;OSSERVANZA;11;10;;
1158;2019;Santo Stefano;Colli;PADERNO;5;9;;
1163;2019;Santo Stefano;Colli;SAN MICHELE IN BOSCO;9;17;;
1165;2019;Santo Stefano;Colli;SAN MICHELE IN BOSCO;57;71;;
1169;2019;Santo Stefano;Colli;SAN MICHELE IN BOSCO;3;4;;
1170;2019;Santo Stefano;Colli;SAN MICHELE IN BOSCO;42;158;;47
1170;2019;Santo Stefano;Colli;SAN MICHELE IN BOSCO;42;158;;54
1170;2019;Santo Stefano;Colli;SAN MICHELE IN BOSCO;42;158;;
1170;2019;Santo Stefano;Colli;SAN MICHELE IN BOSCO;42;158;;32
1173;2019;Santo Stefano;Colli;SAN MICHELE IN BOSCO;4;3;;
1175;2019;Santo Stefano;Colli;PADERNO;4;3;;
1179;2019;Santo Stefano;Colli;PADERNO;4;4;;
1182;2019;Santo Stefano;Colli;PADERNO;2;2;;
1183;2019;Santo Stefano;Colli;PADERNO;14;59;;
1184;2019;Santo Stefano;Colli;PADERNO;1;1;;
1185;2019;Santo Stefano;Colli;PADERNO;1;4;;
1188;2019;Santo Stefano;Colli;PADERNO;8;11;;
1190;2019;Santo Stefano;Colli;PADERNO;7;7;;
1198;2019;Santo Stefano;Colli;PADERNO;2;2;;
1201;2019;Santo Stefano;Colli;PADERNO;1;1;;
1202;2019;Santo Stefano;Colli;PADERNO;2;2;;
1203;2019;Santo Stefano;Colli;PADERNO;8;16;;
1205;2019;Santo Stefano;Colli;PADERNO;4;4;;
1210;2019;Santo Stefano;Galvani;GALVANI-1;50;170;;
1218;2019;Santo Stefano;Galvani;GALVANI-1;158;506;;
1222;2019;Santo Stefano;Galvani;GALVANI-1;141;359;;
1225;2019;Santo Stefano;Galvani;GALVANI-1;19;30;;
1229;2019;Santo Stefano;Galvani;GALVANI-1;76;114;;
1249;2019;Santo Stefano;Galvani;GALVANI-2;37;98;;
1250;2019;Santo Stefano;Galvani;GALVANI-2;25;73;;
1256;2019;Santo Stefano;Galvani;GALVANI-2;74;226;;
1257;2019;Santo Stefano;Galvani;GALVANI-2;15;14;;
1258;2019;Santo Stefano;Galvani;GALVANI-2;18;26;;
1260;2019;Santo Stefano;Galvani;GALVANI-2;25;24;;
1261;2019;Santo Stefano;Galvani;GALVANI-2;57;126;;
1262;2019;Santo Stefano;Galvani;GALVANI-2;25;40;;
1263;2019;Santo Stefano;Galvani;GALVANI-2;65;221;;71
1263;2019;Santo Stefano;Galvani;GALVANI-2;65;221;;54
1267;2019;Santo Stefano;Galvani;GALVANI-2;18;22;;
1268;2019;Santo Stefano;Galvani;GALVANI-2;125;282;;
1269;2019;Santo Stefano;Galvani;GALVANI-2;70;111;;
1270;2019;Santo Stefano;Galvani;GALVANI-2;84;114;;
1273;2019;Santo Stefano;Galvani;GALVANI-2;37;82;;
1277;2019;Santo Stefano;Galvani;GALVANI-2;34;70;;
1278;2019;Santo Stefano;Galvani;GALVANI-2;52;125;;
1279;2019;Santo Stefano;Galvani;GALVANI-2;54;94;;232
1290;2019;Santo Stefano;Galvani;GALVANI-2;25;136;;
1296;2019;Santo Stefano;Galvani;GALVANI-2;47;96;;54
1300;2019;Santo Stefano;Murri;MEZZOFANTI;89;219;;
1301;2019;Santo Stefano;Murri;MEZZOFANTI;17;39;;58
1307;2019;Santo Stefano;Murri;MEZZOFANTI;59;137;;
1311;2019;Santo Stefano;Murri;DAGNINI;35;53;;
1312;2019;Santo Stefano;Murri;DAGNINI;56;96;;
1316;2019;Santo Stefano;Murri;DAGNINI;21;30;;
1317;2019;Santo Stefano;Murri;MEZZOFANTI;60;75;;
1321;2019;Santo Stefano;Murri;MEZZOFANTI;5;5;;
1325;2019;Santo Stefano;Murri;MEZZOFANTI;23;46;;
1332;2019;Santo Stefano;Murri;DAGNINI;27;42;;
1333;2019;Santo Stefano;Murri;DAGNINI;16;22;;
1336;2019;Santo Stefano;Murri;MEZZOFANTI;46;91;;
1340;2019;Santo Stefano;Murri;MEZZOFANTI;25;33;;
1344;2019;Santo Stefano;Murri;MEZZOFANTI;37;56;;
1345;2019;Santo Stefano;Murri;MEZZOFANTI;16;17;;
1348;2019;Santo Stefano;Murri;DAGNINI;16;20;;
1350;2019;Santo Stefano;Murri;DAGNINI;56;138;;
1354;2019;Santo Stefano;Murri;DAGNINI;12;16;;
1355;2019;Santo Stefano;Murri;DAGNINI;9;14;;
1360;2019;Santo Stefano;Murri;MEZZOFANTI;9;11;;
1361;2019;Santo Stefano;Murri;MEZZOFANTI;28;31;;
1365;2019;Santo Stefano;Murri;DAGNINI;12;13;;
1368;2019;Santo Stefano;Murri;DAGNINI;9;11;;
1369;2019;Santo Stefano;Murri;DAGNINI;9;23;;
1374;2019;Santo Stefano;Murri;DAGNINI;15;16;;
1377;2019;Santo Stefano;Murri;GIARDINI MARGHERITA;2;26;;247
1377;2019;Santo Stefano;Murri;GIARDINI MARGHERITA;2;26;;73
1380;2019;Santo Stefano;Murri;GIARDINI MARGHERITA;3;12;;
1384;2019;Santo Stefano;Murri;SIEPELUNGA;17;24;;
1386;2019;Santo Stefano;Murri;SIEPELUNGA;23;31;;
1389;2019;Santo Stefano;Murri;SIEPELUNGA;14;49;;
1396;2019;Santo Stefano;Murri;SIEPELUNGA;1;1;;
1399;2019;Santo Stefano;Murri;SIEPELUNGA;1;1;;
1401;2019;Santo Stefano;Murri;SIEPELUNGA;28;41;;
1402;2019;Santo Stefano;Murri;SIEPELUNGA;24;41;;
1403;2019;Santo Stefano;Murri;SIEPELUNGA;44;75;;
1407;2019;Santo Stefano;Murri;CHIESANUOVA;21;29;;
1414;2019;Santo Stefano;Murri;CHIESANUOVA;26;37;;87
1417;2019;Santo Stefano;Murri;CHIESANUOVA;1;0;;126
1419;2019;Santo Stefano;Murri;CHIESANUOVA;20;32;;
1435;2019;Santo Stefano;Murri;CHIESANUOVA;4;6;;
1437;2019;Santo Stefano;Murri;CHIESANUOVA;11;11;;
1441;2019;Santo Stefano;Murri;CHIESANUOVA;45;59;;
1442;2019;Santo Stefano;Murri;CHIESANUOVA;6;6;;
1444;2019;Santo Stefano;Murri;CHIESANUOVA;13;35;;
1455;2019;Santo Stefano;Irnerio;IRNERIO-2;10;230;;
1462;2019;Santo Stefano;Irnerio;IRNERIO-2;24;32;;
1465;2019;Santo Stefano;Irnerio;IRNERIO-2;57;130;;
1468;2019;Santo Stefano;Irnerio;IRNERIO-2;64;542;;
1483;2019;Santo Stefano;Irnerio;IRNERIO-2;45;74;;
1485;2019;Santo Stefano;Irnerio;IRNERIO-2;17;34;;
1486;2019;Santo Stefano;Irnerio;IRNERIO-1;67;309;;
1489;2019;Santo Stefano;Irnerio;IRNERIO-1;3;7;;
1490;2019;Santo Stefano;Irnerio;IRNERIO-1;23;42;;
1491;2019;Santo Stefano;Irnerio;IRNERIO-1;9;10;;
1503;2019;Santo Stefano;Irnerio;IRNERIO-2;19;51;;
1506;2019;Santo Stefano;Irnerio;IRNERIO-1;55;151;;
1509;2019;Santo Stefano;Irnerio;IRNERIO-1;4;22;;
1512;2019;Santo Stefano;Irnerio;IRNERIO-1;18;22;;
1518;2019;Santo Stefano;Irnerio;IRNERIO-1;55;255;;
1523;2019;Santo Stefano;Irnerio;IRNERIO-1;16;33;;
1525;2019;Santo Stefano;Irnerio;IRNERIO-1;49;143;;
1526;2019;Santo Stefano;Irnerio;IRNERIO-1;58;154;;
1531;2019;Santo Stefano;Irnerio;IRNERIO-2;24;42;;
1535;2019;Santo Stefano;Irnerio;IRNERIO-2;17;38;;
1542;2019;Santo Stefano;Irnerio;IRNERIO-1;81;128;;
1543;2019;Santo Stefano;Irnerio;IRNERIO-1;16;19;;
1548;2019;Santo Stefano;Irnerio;IRNERIO-2;35;91;;
1550;2019;Santo Stefano;Irnerio;IRNERIO-2;50;126;;207
1557;2019;San Donato - San Vitale;S. Vitale;CIRENAICA;36;90;;
1558;2019;San Donato - San Vitale;S. Vitale;CIRENAICA;45;255;;42
1559;2019;San Donato - San Vitale;S. Vitale;CIRENAICA;3;4;;
1561;2019;San Donato - San Vitale;S. Vitale;CIRENAICA;75;220;;
1563;2019;San Donato - San Vitale;S. Vitale;CIRENAICA;30;90;;71
1565;2019;San Donato - San Vitale;S. Vitale;CIRENAICA;11;35;;
1568;2019;San Donato - San Vitale;S. Vitale;OSPEDALE SANT'ORSOLA;7;9;;
1569;2019;San Donato - San Vitale;S. Vitale;MENGOLI;22;81;;
1572;2019;San Donato - San Vitale;S. Vitale;CIRENAICA;13;14;;
1573;2019;San Donato - San Vitale;S. Vitale;CIRENAICA;2;2;;
1581;2019;San Donato - San Vitale;S. Vitale;CIRENAICA;5;8;;
1583;2019;San Donato - San Vitale;S. Vitale;CIRENAICA;34;44;;
1584;2019;San Donato - San Vitale;S. Vitale;CIRENAICA;24;28;;
1585;2019;San Donato - San Vitale;S. Vitale;CIRENAICA;8;13;;
1590;2019;San Donato - San Vitale;S. Vitale;CIRENAICA;8;8;;
1596;2019;San Donato - San Vitale;S. Vitale;CIRENAICA;5;4;;
1603;2019;San Donato - San Vitale;S. Vitale;CIRENAICA;35;219;;283
1605;2019;San Donato - San Vitale;S. Vitale;CIRENAICA;16;215;;
1607;2019;San Donato - San Vitale;S. Vitale;CIRENAICA;19;18;;46
1609;2019;San Donato - San Vitale;S. Vitale;CIRENAICA;4;14;;
1610;2019;San Donato - San Vitale;S. Vitale;SCANDELLARA;5;6;;
1612;2019;San Donato - San Vitale;S. Vitale;MENGOLI;9;14;;
1614;2019;San Donato - San Vitale;S. Vitale;MENGOLI;14;45;;
1616;2019;San Donato - San Vitale;S. Vitale;MENGOLI;22;55;;
1621;2019;San Donato - San Vitale;S. Vitale;MENGOLI;12;32;;
1623;2019;San Donato - San Vitale;S. Vitale;MENGOLI;2;5;;
1624;2019;San Donato - San Vitale;S. Vitale;MENGOLI;7;8;;
1627;2019;San Donato - San Vitale;S. Vitale;MENGOLI;28;50;;
1629;2019;San Donato - San Vitale;S. Vitale;MENGOLI;4;5;;
1631;2019;San Donato - San Vitale;S. Vitale;MENGOLI;17;24;;
1637;2019;San Donato - San Vitale;S. Vitale;MENGOLI;35;64;;
1639;2019;San Donato - San Vitale;S. Vitale;MENGOLI;11;11;;
1640;2019;San Donato - San Vitale;S. Vitale;MENGOLI;12;22;;
1642;2019;San Donato - San Vitale;S. Vitale;MENGOLI;14;15;;
1644;2019;San Donato - San Vitale;S. Vitale;MENGOLI;24;31;;
1646;2019;San Donato - San Vitale;S. Vitale;MENGOLI;8;18;;50
1646;2019;San Donato - San Vitale;S. Vitale;MENGOLI;8;18;;49
1650;2019;San Donato - San Vitale;S. Vitale;MENGOLI;11;10;;
1655;2019;San Donato - San Vitale;S. Vitale;MENGOLI;15;19;;
1659;2019;San Donato - San Vitale;S. Vitale;MENGOLI;3;3;;
1667;2019;San Donato - San Vitale;S. Vitale;VIA LARGA;1;107;;
1676;2019;San Donato - San Vitale;S. Vitale;SCANDELLARA;6;5;;93
1676;2019;San Donato - San Vitale;S. Vitale;SCANDELLARA;6;5;;384
1682;2019;San Donato - San Vitale;S. Vitale;VIA LARGA;1;1;;
1684;2019;San Donato - San Vitale;S. Vitale;VIA LARGA;1;1;;
1686;2019;San Donato - San Vitale;S. Vitale;VIA LARGA;7;31;;
1688;2019;San Donato - San Vitale;S. Vitale;VIA LARGA;8;16;;
1691;2019;San Donato - San Vitale;S. Vitale;ROVERI;23;450;;
1693;2019;San Donato - San Vitale;S. Vitale;ROVERI;17;193;;
1695;2019;San Donato - San Vitale;S. Vitale;ROVERI;7;141;;
1696;2019;San Donato - San Vitale;S. Vitale;ROVERI;20;108;;
1697;2019;San Donato - San Vitale;S. Vitale;ROVERI;5;68;;
1698;2019;San Donato - San Vitale;S. Vitale;ROVERI;19;150;;
1707;2019;San Donato - San Vitale;S. Vitale;ROVERI;2;51;;
1717;2019;San Donato - San Vitale;S. Vitale;ROVERI;16;160;;
1727;2019;San Donato - San Vitale;S. Vitale;GUELFA;8;10;;
1730;2019;San Donato - San Vitale;S. Vitale;GUELFA;19;28;;
1731;2019;San Donato - San Vitale;S. Vitale;GUELFA;10;11;;
1732;2019;San Donato - San Vitale;S. Vitale;VIA LARGA;13;1301;;
1735;2019;San Donato - San Vitale;S. Vitale;ROVERI;4;7;;
1738;2019;San Donato - San Vitale;S. Vitale;CROCE DEL BIACCO;8;27;;
1744;2019;San Donato - San Vitale;S. Vitale;GUELFA;27;35;;
1746;2019;San Donato - San Vitale;S. Vitale;GUELFA;122;474;;
1747;2019;San Donato - San Vitale;S. Vitale;CROCE DEL BIACCO;32;56;;
1759;2019;San Donato - San Vitale;S. Vitale;CROCE DEL BIACCO;7;9;;
1760;2019;San Donato - San Vitale;S. Vitale;CROCE DEL BIACCO;52;1082;;
1769;2019;San Donato - San Vitale;S. Vitale;GUELFA;36;172;;
1770;2019;San Donato - San Vitale;S. Vitale;GUELFA;11;22;;
1771;2019;San Donato - San Vitale;S. Vitale;GUELFA;8;12;;
1786;2019;Porto - Saragozza;Costa Saragozza;XXI APRILE;10;28;;
1787;2019;Porto - Saragozza;Costa Saragozza;XXI APRILE;16;23;;
1788;2019;Porto - Saragozza;Costa Saragozza;XXI APRILE;29;41;;
1789;2019;Porto - Saragozza;Costa Saragozza;XXI APRILE;16;45;;126
1793;2019;Porto - Saragozza;Costa Saragozza;XXI APRILE;56;91;;
1794;2019;Porto - Saragozza;Costa Saragozza;XXI APRILE;23;125;;
1795;2019;Porto - Saragozza;Costa Saragozza;XXI APRILE;37;43;;
1801;2019;Porto - Saragozza;Costa Saragozza;XXI APRILE;4;13;;19
